id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min
24984,25045,35162,1771,,,,5.362849,-24.772981,107.8749,-20.55,-12.99,5.0,5.06,-0.105,A2/A3,0.662,16.262603,96.588269,-45.202187,1.09E-5,-1.0E-8,-8.31E-6,1.4039905302444007,-0.4323700920513488,-9.962921135416668E-8,-6.2977297E-8,,,Lep,1,24984,,95.94006315159336,,
24987,25048,34759,1749,,20Rho Aur,,5.363448,41.804572,162.3377,13.42,-37.38,13.0,5.22,-0.832,B5V,-0.129,20.073001,119.333859,108.213084,-5.52E-6,3.086E-5,-1.307E-5,1.4041474152924645,0.7296274322956613,6.506199593055556E-8,-1.81223353E-7,Rho,20,Aur,1,24987,,187.4131239976753,,
25047,25110,33564,1686,Gl 196,,,5.376036,79.231149,20.8855,-78.6,161.13,-10.7,5.08,3.481,F6V,0.506,0.634691,3.850421,20.517591,4.91E-6,-1.912E-5,-7.7E-6,1.407443063693912,1.3828444123274763,-3.810635529166666E-7,7.81180283E-7,,,Cam,1,25047,,3.5285802582852694,,
25079,25142,35149,1770,,23    Ori,,5.380556,3.544452,476.1905,-2.0,1.8,18.0,4.99,-3.399,B1V,-0.096,76.738804,469.043727,29.439495,7.48E-6,1.713E-5,5.29E-6,1.408626159157606,0.0618623653581525,-9.696273611111111E-9,8.726646E-9,,23,Ori,1,25079,,1993.4254564980927,,
25080,25143,34904,1760,,,,5.380644,41.02926,89.6861,-12.49,2.94,-9.0,5.54,0.776,A3V,0.127,10.922365,66.769379,58.873883,4.1E-6,-8.56E-6,-5.08E-6,1.408649215159249,0.7160956827183175,-6.055322870138888E-8,1.4253522E-8,,,Aur,1,25080,,42.61868054241604,,
25124,25187,35281,1778,,,,5.388475,-8.415595,122.6994,-1.73,-2.91,15.0,5.99,0.546,B8+...,-0.037,19.34939,119.826166,-17.957358,3.39E-6,1.457E-5,-3.96E-6,1.410699474611329,-0.1468798434456825,-8.387276673611112E-9,-1.4108078E-8,,,Ori,1,25124,,52.67444883319058,,
25131,25194,35515,1793,,,,5.390006,-39.678423,199.2032,26.66,5.04,61.0,5.73,-0.766,M2III,1.626,24.379861,151.364352,-127.187215,-1.729E-5,5.457E-5,-3.609E-5,1.4111001589491132,-0.6925191281971712,1.2925132723611111E-7,2.4434609E-8,,,Col,1,25131,,176.3599633897995,SW,5.979
25134,25197,34787,1751,,16    Cam,,5.391065,57.544395,103.0928,14.94,-55.97,12.0,5.24,0.174,A0Vn,-0.011,8.782403,54.622867,86.99057,-2.58E-6,3.099E-5,-4.66E-6,1.411377600772684,1.0043391626856013,7.243116387500001E-8,-2.71350217E-7,,16,Cam,1,25134,,74.19933277899432,,
25139,25202,35337,1783,,8    Lep,,5.39171,-13.927352,505.0505,1.07,-0.92,18.0,5.25,-3.267,B2IV,-0.219,77.735249,484.000245,-121.56136,1.6E-7,1.752E-5,-6.62E-6,1.4115464073906807,-0.24307814902749372,5.187506381944444E-9,-4.460285E-9,,8,Lep,1,25139,,1765.2247174525573,,
25160,25223,35299,1781,,,,5.395086,-0.159818,268.8172,1.21,-2.09,22.0,5.69,-1.457,B1.5V,-0.208,42.393683,265.452456,-0.749824,1.99E-6,2.246E-5,-2.79E-6,1.4124301883296486,-0.00278934966029375,5.866245534722222E-9,-1.0132605E-8,,,Ori,1,25160,,333.2728995761379,,
25184,25247,35369,1784,,29    Ori,,5.399119,-7.808065,48.2393,-13.91,-44.8,-18.0,4.13,0.713,G8III,0.943,7.487188,47.201778,-6.553529,1.3E-7,-1.993E-5,-7.88E-6,1.4134860379211491,-0.13627643446962,-6.743758296527778E-8,-2.17196528E-7,,29,Ori,1,25184,,45.16479049291119,,
25215,25278,35296,1780,Gl 202,111    Tau,,5.407071,17.383534,14.3864,250.4,-7.42,38.1,5.0,4.21,F8V SB,0.544,2.122676,13.564563,4.298277,-1.148E-5,3.959E-5,1.115E-5,1.415567931267741,0.30339990323471877,1.2139734561111112E-6,-3.5973175E-8,,111,Tau,1,25215,,1.8030177408595685,V1119,5.026
25217,25280,35505,1792,,,,5.407914,-16.975781,68.2594,34.67,-15.86,22.0,5.64,1.469,A0V,-0.001,10.079271,64.502656,-19.929579,-8.25E-6,2.152E-5,-1.159E-5,1.4157884567429018,-0.29628326480017875,1.680849030486111E-7,-7.6891449E-8,,,Lep,1,25217,,22.511270159128795,,
25218,25281,35411,1788,,28Eta Ori,,5.407949,-2.397146,299.4012,-0.54,-3.21,20.0,3.35,-4.031,B1V + B2,-0.24,46.180743,295.55322,-12.522729,3.9E-6,1.988E-5,-5.51E-6,1.4157977590925537,-0.04183809417204125,-2.617993875E-9,-1.5562519E-8,Eta,28,Ori,1,25218,,3567.7958828856267,Eta,3.589
25219,25282,35410,1787,,27    Ori,,5.40803,-0.891328,57.2082,-5.03,140.19,20.0,5.07,1.283,K0III,0.961,8.829488,56.515898,-0.889933,4.63E-6,2.059E-5,3.856E-5,1.4158189506213787,-0.015556612972392499,-2.4386128131944448E-8,6.79660298E-7,,27,Ori,1,25219,,26.717757271179465,,
25228,25291,35239,1776,,,,5.4107,31.143148,211.4165,-10.61,-6.2,5.0,5.94,-0.686,B9III,0.034,27.805568,178.797575,109.339989,1.192E-5,5.9E-6,-2.79E-6,1.4165179719110994,0.5435504689885801,-5.1438731506944446E-8,-3.0058448E-8,,,Aur,1,25228,,163.8324779628639,,
25229,25292,35186,1773,,21Sig Aur,,5.410873,37.385346,143.2665,-0.27,-12.13,-19.0,5.02,-0.761,K4III,1.445,17.487625,112.483853,86.987395,-1.4E-6,-1.023E-5,-1.849E-5,1.4165631725462766,0.6524973724308838,-1.3089969375E-9,-5.8807899E-8,Sig,21,Aur,1,25229,,175.54966296212348,,
25239,25302,35439,1789,,25Psi1Ori,,5.412452,1.846445,318.4713,0.12,-0.6,19.0,4.89,-2.625,B1V:pe,-0.2,48.76892,314.547885,10.261456,2.8E-6,1.925E-5,-3.0E-7,1.4169765710905435,0.032226538547282496,5.817764166666666E-10,-2.908882E-9,Psi-1,25,Ori,1,25239,,977.2372209558112,V1086,4.928
25266,25329,35536,1799,,,,5.417151,-10.328887,133.8688,3.16,-17.09,57.0,5.6,-0.033,K5III,1.543,20.01813,130.169679,-24.002532,6.39E-6,5.503E-5,-2.136E-5,1.4182068450509828,-0.1802730839782575,1.5320112305555555E-8,-8.2854658E-8,,,Ori,1,25266,,89.78421709097269,,
25273,25336,35468,1790,,24Gam Ori,Bellatrix,5.418851,6.349702,77.3994,-8.75,-13.28,18.0,1.64,-2.804,B2III,-0.224,11.658576,76.036136,8.56012,6.1E-6,1.813E-5,-2.92E-6,1.418651833814526,0.11082320964651,-4.2421197048611115E-8,-6.4383256E-8,Gam,24,Ori,1,25273,,1152.3913771994878,,
25334,25397,35736,1812,,,,5.433285,-19.695399,45.0248,3.43,-19.06,6.0,5.78,2.513,F5V,0.441,6.266291,41.925086,-15.17426,-9.0E-8,4.44E-6,-5.98E-6,1.422430612504706,-0.34374956454801125,1.662910924305556E-8,-9.2405487E-8,,,Lep,1,25334,,8.605973411928222,,
25364,25428,35497,1791,,112Bet Tau,Alnath,5.438198,28.60745,41.0509,23.28,-174.22,9.0,1.65,-1.417,B7III,-0.13,5.281578,35.6504,19.655456,-9.7E-7,2.509E-5,-2.603E-5,1.4237168085654672,0.4992941923790525,1.1286462483333334E-7,-8.44642394E-7,Bet,112,Tau,1,25364,,321.21809339879854,,
25407,25471,35520,1795,,,,5.44689,34.39181,645.1613,-0.22,-7.33,8.0,5.92,-3.128,A1p,0.138,76.822086,526.811645,364.418789,3.52E-6,1.94E-5,-1.43E-5,1.4259924036673366,0.6002503180526325,-1.0665900972222222E-9,-3.5536842E-8,,,Aur,1,25407,,1553.1020752328475,,
25409,25473,35715,1811,,30Psi2Ori,,5.447286,3.095674,348.4321,0.34,-1.11,12.0,4.59,-3.121,B2IV,-0.199,50.169162,344.287666,18.816533,1.21E-6,1.231E-5,-1.21E-6,1.4260960474232072,0.054029711912478746,1.648366513888889E-9,-5.381431E-9,Psi-2,30,Ori,1,25409,,1543.1210656577923,Psi,4.629
25424,25488,36060,1827,,,,5.451478,-40.94351,91.9118,3.27,108.48,36.0,5.86,1.043,A7m,0.239,9.935588,68.71176,-60.231357,7.07E-6,5.908E-5,1.238E-5,1.4271935357173142,-0.71459904914855,1.5853407354166667E-8,5.2592588E-7,,,Col,1,25424,,33.32728995761377,,
25428,25492,35600,1804,,,,5.452298,30.208603,440.5286,0.27,-4.54,17.0,5.69,-2.53,B9Ib,0.175,54.401624,376.797655,221.651915,2.27E-6,1.978E-5,3.7E-7,1.4274082854537233,0.5272395854077663,1.3089969375E-9,-2.2010541E-8,,,Aur,1,25428,,895.3647655495937,,
25435,25499,35671,1808,,115    Tau,,5.452804,17.962216,168.3502,7.88,-21.06,18.0,5.4,-0.731,B5V,-0.09,22.863283,158.504526,51.917527,-3.11E-6,2.35E-5,-1.067E-5,1.4275406702790328,0.3134998176095912,3.820331802777778E-8,-1.02101761E-7,,115,Tau,1,25435,,170.76544728138737,,
25475,25539,35708,1810,,114    Tau,,5.460579,21.936965,191.5709,1.75,-6.96,13.0,4.88,-1.532,B2.5IV,-0.14,25.011528,175.931393,71.568309,4.7E-7,1.483E-5,-1.03E-6,1.429576285237095,0.38287227074847,8.484239409722221E-9,-3.3743032E-8,,114,Tau,1,25475,,357.1083458083457,,
25477,25541,35620,1805,,24Phi Aur,,5.460802,34.475892,138.8889,-1.44,-38.81,31.0,5.08,-0.633,K4IIIp,1.4,16.108736,113.356438,78.619528,6.72E-6,4.038E-5,-3.59E-6,1.429634567913476,0.6017178286333462,-6.981317E-9,-1.88156189E-7,Phi,24,Aur,1,25477,,156.02708686930617,,
25491,25555,35770,1814,,116    Tau,,5.462669,15.874052,130.039,4.39,-21.26,16.0,5.52,-0.05,B9.5Vn,0.015,17.537414,123.844579,35.56878,-2.0E-8,1.96E-5,-8.42E-6,1.430123398229055,0.27705447512535497,2.1283320576388886E-8,-1.03071388E-7,,116,Tau,1,25491,,91.20108393559097,,
25519,25583,35802,1816,,117    Tau,,5.467114,17.23913,187.9699,16.53,-46.15,-23.0,5.77,-0.6,M1III,1.634,24.964281,177.781176,55.70677,-1.631E-5,-7.81E-6,-4.714E-5,1.4312870802223874,0.30087957126176124,8.013970139583332E-8,-2.23741513E-7,,117,Tau,1,25519,,151.3561248436207,,
25542,25606,36079,1829,,9Bet Lep,Nihal,5.470756,-20.759441,49.1642,-5.03,-85.92,-14.0,2.81,-0.648,G5II,0.807,6.349344,45.531613,-17.425966,-1.66E-6,-2.061E-5,-1.407E-5,1.4322406986213787,-0.3623205948292475,-2.4386128131944448E-8,-4.16551914E-7,Bet,9,Lep,1,25542,,158.1976398601154,,
25544,25608,36187,1835,,,,5.470926,-37.230767,87.7963,11.9,67.75,50.0,5.56,0.843,A0V,0.026,9.65158,69.234726,-53.119381,3.01E-6,5.83E-5,-7.98E-6,1.4322850908122449,-0.649799459963905,5.769282798611111E-8,3.28461268E-7,,,Col,1,25544,,40.068215418221115,,
25631,25695,35943,1821,,118    Tau,,5.487916,25.150215,130.3781,11.44,-37.36,15.0,5.47,-0.106,B9Vn,-0.042,15.774499,116.958969,55.409826,-3.97E-6,2.467E-5,-1.485E-5,1.4367331792984943,0.4389540611440787,5.546268505555555E-8,-1.81126391E-7,,118,Tau,1,25631,,96.02846792093811,,
25644,25708,36134,1830,,,,5.489913,-3.446394,151.0574,-28.01,-9.45,23.0,5.8,-0.096,K1III...,1.149,20.076044,149.441936,-9.080775,2.34E-5,2.013E-5,-8.32E-6,1.4372557507822707,-0.060150916880305,-1.357963119236111E-7,-4.5814892E-8,,,Ori,1,25644,,95.14807363517585,,
25673,25737,36167,1834,,31    Ori,,5.49555,-1.092239,155.7632,0.19,-26.08,8.0,4.71,-1.252,K5III,1.592,20.507341,154.378852,-2.969161,8.9E-7,7.76E-6,-1.985E-5,1.4387317440600276,-0.01906316534481125,9.211459930555556E-10,-1.26439407E-7,,31,Ori,1,25673,,275.9306855817509,CI,4.724
25687,25751,36166,1833,,,,5.498548,1.78926,438.5965,1.64,-0.34,12.0,5.77,-2.44,B2V,-0.192,57.385609,434.610558,13.69448,-1.85E-6,1.264E-5,-3.4E-7,1.4395165855707632,0.0312284815767975,7.950944361111113E-9,-1.648366E-9,,,Ori,1,25687,,824.1381150130021,,
25705,25769,35583,1802,,17    Cam,,5.502835,63.06722,288.1844,-5.92,-4.77,-19.0,5.43,-1.868,M1III,1.704,16.941769,129.42745,256.927348,7.83E-6,-3.91E-6,-2.034E-5,1.4406388448665135,1.100730645650895,-2.870096988888889E-8,-2.3125612E-8,,17,Cam,1,25705,,486.63125607319915,,
25726,25790,36162,1832,,,,5.507268,15.360449,77.5795,-13.48,-38.58,-16.0,5.93,1.481,A3Vn,0.103,9.623274,74.186557,20.550039,3.49E-6,-1.249E-5,-1.833E-5,1.4417994351622638,0.26809041139022627,-6.535288413888888E-8,-1.87041117E-7,,,Ori,1,25726,,22.263836295529075,,
25749,25813,36267,1839,,32    Ori,,5.51307,5.948139,92.8505,6.57,-32.45,19.0,4.2,-0.639,B5V,-0.143,11.740832,91.601407,9.621952,-2.8E-7,2.105E-5,-1.251E-5,1.4433183287072646,0.10381461043215875,3.18522588125E-8,-1.57322039E-7,,32,Ori,1,25749,,156.8917112607855,,
25752,25816,36040,1824,,,,5.513514,41.461994,128.866,2.01,-34.37,14.0,5.99,0.439,K0IIIp,1.112,12.266302,95.789455,85.325239,1.92E-6,2.49E-5,-6.61E-6,1.443434612266606,0.7236483159834575,9.744754979166664E-9,-1.66630462E-7,,,Aur,1,25752,,58.129956772538804,,
25788,25853,36473,1849,,10    Lep,,5.518785,-20.863659,83.2639,5.07,-43.02,-11.0,5.53,0.928,A0V,0.012,9.776006,77.187625,-29.654019,-4.13E-6,-1.631E-5,-1.222E-5,1.444814574075469,-0.36413954495989376,2.4580053604166667E-8,-2.08566845E-7,,10,Lep,1,25788,,37.05100563019239,,
25794,25859,36597,1862,,Eps Col,,5.520209,-35.470519,80.7103,28.36,-34.11,-5.0,3.86,-0.675,K1II/III,1.13,8.234768,65.213718,-46.834868,-1.25E-5,-1.043E-5,-7.9E-6,1.4451873070651484,-0.6190773399870275,1.3749315980555556E-7,-1.65369946E-7,Eps,,Col,1,25794,,162.18100973589299,,
25796,25861,36351,1842,,33    Ori,,5.520703,3.292133,348.4321,1.28,-0.89,20.0,5.46,-2.251,B1.5V,-0.176,43.534515,345.12233,20.009402,4.2E-7,2.062E-5,-3.3E-7,1.4453167932991322,0.05745855824514125,6.205615111111112E-9,-4.314841E-9,,33,Ori,1,25796,,692.468464322636,,
25865,25930,36486,1852,,34Del Ori,Mintaka,5.533445,-0.299092,212.3142,1.67,0.56,16.0,2.25,-4.385,O9.5II,-0.175,25.868117,210.729667,-1.108306,2.9E-7,1.645E-5,4.9E-7,1.4486524168433992,-0.005220140244135,8.096388465277777E-9,2.714956E-9,Del,34,Ori,1,25865,,4943.106869868354,Del,2.334
25880,25945,36389,1845,,119    Tau,,5.536875,18.594234,549.4505,-0.34,-4.51,23.0,4.32,-4.38,M2Ib,2.06,62.986531,516.946545,175.200013,4.06E-6,2.582E-5,-3.89E-6,1.4495505575767929,0.32453060968041,-1.6483665138888889E-9,-2.1865096E-8,,119,Tau,1,25880,,4920.395356814511,CE,4.496
25915,25980,36591,1861,,,,5.54482,-1.591831,478.4689,-2.03,0.74,34.0,5.34,-3.059,B1IV,-0.188,56.860343,474.892638,-13.291453,8.81E-6,3.4E-5,7.5E-7,1.45163057088497,-0.027782693608316252,-9.841717715277778E-9,3.587621E-9,,,Ori,1,25915,,1457.4712612565295,,
25928,25993,36848,1877,,,,5.547613,-38.513371,52.8262,50.43,-10.57,-1.0,5.45,1.836,K2/K3III,1.224,4.883981,41.044979,-32.894725,-1.312E-5,-9.4E-7,-1.48E-6,1.4523616463009672,-0.6721851373920524,2.444915391041667E-7,-5.1244806E-8,,,Col,1,25928,,16.054618868009722,,
25954,26019,36874,1881,,,,5.552049,-35.139376,78.9266,100.02,-28.13,15.0,5.75,1.264,K0III,1.085,7.551743,64.099366,-45.427654,-3.726E-5,1.078E-5,-1.763E-5,1.453522905968129,-0.6132978093082699,4.849106432916667E-7,-1.36378088E-7,,,Col,1,25954,,27.18942354402216,,
25998,26063,36695,1868,,,,5.558735,-1.156073,450.4505,-0.55,-0.49,22.0,5.36,-2.908,B1V,-0.175,51.91112,447.357206,-9.088251,3.78E-6,2.219E-5,-1.52E-6,1.4552734596683417,-0.020177276786386252,-2.666475243055556E-9,-2.375587E-9,,,Ori,1,25998,,1268.235775555588,VV,5.6
25999,26064,36576,1858,,120    Tau,,5.558786,18.540231,476.1905,0.15,0.01,41.0,5.67,-2.719,B2IV-Ve,-0.022,52.033993,448.4683,151.414627,4.24E-6,3.952E-5,1.335E-5,1.4552867863631795,0.3235880734242087,7.272205208333332E-10,4.8481E-11,,120,Tau,1,25999,,1065.614202158518,V960,5.709
26028,26093,36653,1864,,35    Ori,,5.565079,14.305578,136.7989,-1.96,-5.74,19.0,5.6,-0.08,B3V,-0.118,15.060643,131.698816,33.802141,3.54E-6,1.949E-5,1.11E-6,1.4569342478544538,0.24967943950233126,-9.502348138888889E-9,-2.7828305E-8,,35,Ori,1,26028,,93.75620069258802,,
26044,26108,36780,1874,,,,5.567791,-1.470253,209.6436,-13.93,-19.99,91.0,5.92,-0.687,K5III,1.535,23.663317,208.235188,-5.379045,2.451E-5,9.033E-5,-2.27E-5,1.457644263072725,-0.0256607609997225,-6.75345457013889E-8,-9.6914254E-8,,,Ori,1,26044,,163.98344276265362,,
26061,26126,36777,1872,,38    Ori,,5.571326,3.766895,84.6024,-29.35,-15.82,-4.0,5.32,0.683,A2V,0.051,9.454252,83.888521,5.558153,1.155E-5,-4.98E-6,-6.74E-6,1.4585696879378667,0.065744721896665,-1.4229281524305555E-7,-7.6697524E-8,,38,Ori,1,26061,,46.43014072818033,,
26111,26176,36822,1876,,37Phi1Ori,,5.580344,9.489579,333.3333,-1.24,-2.49,33.0,4.39,-3.224,B0IV...,-0.157,36.048184,326.789901,54.956117,5.71E-6,3.353E-5,1.6E-6,1.4609305463977158,0.165624401371225,-6.011689638888889E-9,-1.207186E-8,Phi-1,37,Ori,1,26111,,1696.680232346464,,
26134,26199,36960,1887,,,,5.584078,-6.002027,495.0495,0.59,0.68,28.0,4.78,-3.693,B0.5V,-0.248,53.503643,489.42015,-51.764207,1.71E-6,2.863E-5,-1.37E-6,1.4619082510285062,-0.10475513215358626,2.8604007152777777E-9,3.296733E-9,,,Ori,1,26134,,2613.3645761890234,,
26142,26207,36861,1879,,39Lam Ori,,5.585633,9.934158,336.7003,-1.03,-1.86,34.0,3.39,-4.246,O...,-0.16,35.907504,329.702779,58.086365,5.44E-6,3.439E-5,3.01E-6,1.462315173306167,0.17338377209657752,-4.993580909722223E-9,-9.017534E-9,Lam,39,Ori,1,26142,,4349.106072324538,,
26150,26215,36881,1883,,,,5.587011,10.240093,343.6426,1.45,-3.76,35.0,5.6,-2.081,B9IIIMNp...,0.149,36.491747,336.194507,61.090566,1.52E-6,3.639E-5,2.0E-7,1.4626760585107357,0.1787233364963025,7.029798368055555E-9,-1.8228994E-8,,,Ori,1,26150,,592.1067335646609,,
26154,26219,37192,1909,,,,5.587631,-33.079724,92.4214,28.7,117.16,44.0,5.76,0.931,K0III,1.12,8.344159,76.990476,-50.444321,-5.63E-6,6.736E-5,1.942E-5,1.4628383654883552,-0.5773501039325549,1.3914152631944444E-7,5.68007708E-7,,,Col,1,26154,,36.948771225393216,,
26170,26235,37041,1897,,43The2Ori,,5.589695,-5.41606,473.9336,1.68,1.5,36.0,4.98,-3.399,O9.5Vpe,-0.097,50.584197,469.098632,-44.733371,1.3E-7,3.718E-5,-4.0E-8,1.463378638267611,-0.09452807336820625,8.144869833333333E-9,7.272205E-9,The-2,43,Ori,1,26170,,1993.4254564980927,,
26172,26237,37018,1892,,42    Ori,,5.589768,-4.838358,271.0027,4.29,-7.15,30.0,4.58,-2.585,B2III...,-0.183,28.945888,268.481412,-22.857731,-2.41E-6,3.021E-5,-1.195E-5,1.4633977899869353,-0.08444527431155749,2.0798506895833336E-8,-3.4664178E-8,,42,Ori,1,26172,,941.8895965228418,,
26182,26248,36819,1875,,121    Tau,,5.590869,24.039589,169.4915,14.98,-20.22,23.0,5.37,-0.776,B2.5IV,-0.092,16.547968,153.903632,69.045457,-9.22E-6,2.94E-5,-5.59E-6,1.463686141469532,0.4195699742433975,7.262508934722223E-8,-9.8029326E-8,,121,Tau,1,26182,,177.99180203953355,,
26203,26268,37077,1901,,45    Ori,,5.594301,-4.856067,110.2536,-1.44,8.05,-9.0,5.24,0.028,F0III,0.269,11.646256,109.238698,-9.333282,-1.7E-7,-8.84E-6,5.07E-6,1.4645846189134761,-0.08475435050936625,-6.981317E-9,3.9027501E-8,,45,Ori,1,26203,,84.87895030072441,,
26279,26344,36678,1866,,,,5.609784,54.428658,228.833,-7.14,-10.59,1.0,5.74,-1.058,M0III,1.671,13.575297,132.421847,186.130899,8.91E-6,9.29E-6,-6.0E-6,1.468637887112653,0.94995929675953,-3.4615696791666665E-8,-5.1341768E-8,,,Aur,1,26279,,230.7809729698403,,
26280,26345,37209,1911,,,,5.609915,-6.064752,471.6981,0.0,0.35,28.0,5.71,-2.658,B1V...,-0.212,47.818914,466.614462,-49.836032,2.91E-6,2.841E-5,-2.23E-6,1.468672276,-0.10584988315258875,0.0,1.696847E-9,,,Ori,1,26280,,1007.3954848112501,,
26301,26366,37160,1907,,40Phi2Ori,,5.615108,9.290673,36.0231,96.84,-304.18,99.0,4.09,1.307,G8III-IV,0.951,3.576264,35.37109,5.815826,-5.91E-6,1.0965E-4,-3.607E-5,1.470031715068722,0.16215282732028627,4.6949356825000006E-7,-1.474706253E-6,Phi-2,40,Ori,1,26301,,26.133645761890246,,
26317,26382,37147,1905,,122    Tau,,5.617704,17.040324,48.5909,42.9,-34.86,41.0,5.53,2.097,F0V,0.237,4.641984,46.22556,14.239412,-5.81E-6,4.329E-5,4.44E-6,1.4707114818693534,0.2974097651970713,2.0798506895833334E-7,-1.69006049E-7,,122,Tau,1,26317,,12.624087614670483,,
26321,26386,37171,1908,,,,5.617884,11.035005,251.8892,52.25,-16.18,-111.0,5.97,-1.036,K4II SB,1.592,24.691187,245.994845,48.213589,-7.423E-5,-1.0073E-4,-4.112E-5,1.4707585545075457,0.19259716162503623,2.5331514809027775E-7,-7.8442853E-8,,,Ori,1,26321,,226.15177461083604,,
26331,26396,37098,1902,,,,5.619123,26.924473,154.7988,11.11,-22.68,10.0,5.83,-0.119,B9IV-V,-0.075,13.739553,137.333765,70.09535,-6.62E-6,1.757E-5,-1.054E-5,1.4710830902994991,0.46992070388725754,5.386279990972222E-8,-1.09955742E-7,,,Tau,1,26331,,97.18517029401686,,
26386,26451,37202,1910,,123Zet Tau,,5.627413,21.142549,136.4256,2.39,-18.04,20.0,2.97,-2.704,B4IIIp,-0.148,12.391949,126.637551,49.207351,7.0E-7,2.342E-5,-3.75E-6,1.4732531913866609,0.3690070937216137,1.1587046965277778E-8,-8.7460387E-8,Zet,123,Tau,1,26386,,1050.9934271862176,Zet,3.032
26395,26460,37495,1935,Gl 209.1,Nu 2Col,,5.629061,-28.68969,40.7997,-37.99,42.58,39.4,5.28,2.227,F5V,0.486,3.470279,35.6225,-19.586704,1.13E-5,3.848E-5,-1.196E-5,1.473684816418724,-0.5007295577054313,-1.8418071724305558E-7,2.06433665E-7,Nu-2,,Col,1,26395,,11.199535223848878,,
26422,26487,37320,1920,,,,5.633644,7.54142,239.2344,11.39,-14.74,19.0,5.87,-1.024,B8III,-0.061,22.712071,236.075236,31.397834,-1.109E-5,2.267E-5,-1.44E-5,1.4748845911774342,0.13162260171156,5.522027821527779E-8,-7.1461536E-8,,,Ori,1,26422,,223.6660149466177,,
26470,26535,37481,1933,,,,5.643881,-6.573959,411.5226,0.39,-0.42,15.0,5.96,-2.112,B1.5IV,-0.216,38.059481,407.041473,-47.113446,6.4E-7,1.515E-5,-2.59E-6,1.4775646865442669,-0.11473722381689874,1.8907733541666666E-9,-2.036217E-9,,,Ori,1,26470,,609.2562597496564,,
26471,26536,37269,1914,,26    Aur,,5.643913,30.492412,173.6111,-21.15,-11.98,2.0,5.4,-0.798,A2V + GIII,0.45,13.926047,148.950481,88.094492,1.836E-5,5.19E-6,-7.65E-6,1.4775729957916823,0.5321929917940675,-1.0253809343749999E-7,-5.8080678E-8,,26,Aur,1,26471,,181.63519311765114,,
26480,26545,37717,1947,,,,5.645424,-40.707306,134.7709,-2.31,21.19,4.0,5.81,0.162,B8V,-0.078,9.469986,101.72341,-87.89694,2.63E-6,1.194E-5,7.83E-6,1.4779684680070349,-0.7104765270948424,-1.1199196020833332E-8,1.02732018E-7,,,Col,1,26480,,75.02396279074637,,
26484,26549,37468,1931,,48Sig Ori,,5.645769,-2.600069,328.9474,4.61,-0.4,29.0,3.77,-3.816,O9.5V...,-0.19,30.430713,327.196967,-14.922443,-4.58E-6,3.015E-5,-1.98E-6,1.4780588365617184,-0.0453797619684725,2.2349910673611113E-8,-1.939254E-9,Sig,48,Ori,1,26484,,2926.846862378789,,
26497,26563,37507,1937,Wo 9187,49    Ori,,5.648079,-7.212829,44.603,-15.0,-49.55,-1.3,4.77,1.523,A4V,0.139,4.071114,44.062353,-5.600145,2.98E-6,-2.95E-6,-1.046E-5,1.4786635226820444,-0.1258876119703075,-7.272205208333334E-8,-2.40225178E-7,,49,Ori,1,26497,,21.419039907221233,,
26529,26594,37490,1934,,47Ome Ori,,5.653096,4.121467,423.7288,0.76,0.07,22.0,4.5,-3.635,B3IIIe,-0.098,38.330467,420.891434,30.453889,4.8E-7,2.248E-5,1.76E-6,1.4799771232401098,0.07193316596947874,3.6845839722222226E-9,3.39369E-10,Ome,47,Ori,1,26529,,2477.4220576332864,Ome,4.537
26541,26606,37367,1924,,,,5.655087,29.215213,324.6753,-1.48,-7.25,20.0,5.98,-1.577,B2IV-V,0.144,25.553405,282.219831,158.471313,4.43E-6,2.312E-5,2.0E-8,1.4804982342166284,0.5099016514463288,-7.175242472222222E-9,-3.5148991E-8,,,Aur,1,26541,,372.2202530178502,V433,5.999
26559,26624,37594,1940,,,,5.658653,-3.564704,42.5713,-3.88,2.1,22.0,5.99,2.844,A8Vs,0.294,3.791964,42.319584,-2.646912,2.8E-6,2.232E-5,-9.7E-7,1.4814318994057556,-0.062215826915488756,-1.8810770805555555E-8,1.0181087E-8,,,Ori,1,26559,,6.344537957757143,,
26569,26634,37795,1956,,Alp Col,Phakt,5.660817,-34.074108,80.1282,-0.1,-24.05,35.0,2.65,-1.869,B7IV,-0.12,5.885917,66.110037,-44.89318,2.2E-6,2.432E-5,-2.779E-5,1.4819983267578802,-0.5947053712297875,-4.848136805555554E-10,-1.1659769E-7,Alp,,Col,1,26569,,487.07966649253666,,
26575,26640,37438,1928,,125    Tau,,5.662277,25.897091,131.0616,9.75,-23.79,15.0,5.18,-0.407,B3IV,-0.15,10.410662,117.439977,57.242014,-4.37E-6,2.087E-5,-6.9E-6,1.4823807306066712,0.4519895047997275,4.726933385416667E-8,-1.15337174E-7,,125,Tau,1,26575,,126.70682249985478,,
